datetime_UTC,num_dets (1800of1800),num_dets (300of1800),num_dets (60of360)
2022-08-12 07:00:00,156.0,15.0,1.0
2022-08-12 07:30:00,234.0,23.0,41.0
2022-08-12 08:00:00,22.0,7.0,7.0
2022-08-12 08:30:00,319.0,4.0,48.0
2022-08-12 09:00:00,92.0,0.0,0.0
2022-08-12 09:30:00,225.0,41.0,40.0
2022-08-12 10:00:00,10.0,0.0,10.0
2022-08-12 10:30:00,90.0,0.0,0.0
2022-08-12 11:00:00,49.0,3.0,24.0
2022-08-12 11:30:00,57.0,4.0,16.0
2022-08-12 12:00:00,1.0,0.0,0.0
2022-08-12 12:30:00,0.0,0.0,0.0
2022-08-12 13:00:00,0.0,0.0,0.0
2022-08-12 13:30:00,0.0,0.0,0.0
2022-08-12 14:00:00,0.0,0.0,0.0
2022-08-12 14:30:00,0.0,0.0,0.0
2022-08-12 15:00:00,0.0,0.0,0.0
2022-08-12 15:30:00,0.0,0.0,0.0
2022-08-13 00:00:00,2.0,0.0,0.0
2022-08-13 00:30:00,0.0,0.0,0.0
2022-08-13 01:00:00,4.0,0.0,0.0
2022-08-13 01:30:00,0.0,0.0,0.0
2022-08-13 02:00:00,1.0,0.0,0.0
2022-08-13 02:30:00,0.0,0.0,0.0
2022-08-13 03:00:00,0.0,0.0,0.0
2022-08-13 03:30:00,0.0,0.0,0.0
2022-08-13 04:00:00,1452.0,101.0,483.0
2022-08-13 04:30:00,6726.0,654.0,959.0
2022-08-13 05:00:00,6232.0,856.0,1087.0
2022-08-13 05:30:00,2853.0,452.0,448.0
2022-08-13 06:00:00,2149.0,363.0,408.0
2022-08-13 06:30:00,2053.0,448.0,416.0
2022-08-13 07:00:00,1201.0,199.0,210.0
2022-08-13 07:30:00,830.0,58.0,103.0
2022-08-13 08:00:00,677.0,7.0,150.0
2022-08-13 08:30:00,628.0,105.0,79.0
2022-08-13 09:00:00,564.0,69.0,100.0
2022-08-13 09:30:00,378.0,4.0,41.0
2022-08-13 10:00:00,588.0,138.0,94.0
2022-08-13 10:30:00,667.0,23.0,78.0
2022-08-13 11:00:00,292.0,60.0,20.0
2022-08-13 11:30:00,1217.0,237.0,73.0
2022-08-13 12:00:00,443.0,54.0,43.0
2022-08-13 12:30:00,67.0,67.0,67.0
2022-08-13 13:00:00,0.0,0.0,0.0
2022-08-13 13:30:00,0.0,0.0,0.0
2022-08-13 14:00:00,0.0,0.0,0.0
2022-08-13 14:30:00,0.0,0.0,0.0
2022-08-13 15:00:00,0.0,0.0,0.0
2022-08-13 15:30:00,1.0,1.0,0.0
2022-08-14 00:00:00,0.0,0.0,0.0
2022-08-14 00:30:00,0.0,0.0,0.0
2022-08-14 01:00:00,0.0,0.0,0.0
2022-08-14 01:30:00,0.0,0.0,0.0
2022-08-14 02:00:00,0.0,0.0,0.0
2022-08-14 02:30:00,0.0,0.0,0.0
2022-08-14 03:00:00,0.0,0.0,0.0
2022-08-14 03:30:00,0.0,0.0,0.0
2022-08-14 04:00:00,2024.0,0.0,322.0
2022-08-14 04:30:00,876.0,468.0,146.0
2022-08-14 05:00:00,338.0,9.0,10.0
2022-08-14 05:30:00,100.0,4.0,10.0
2022-08-14 06:00:00,242.0,16.0,0.0
2022-08-14 06:30:00,247.0,3.0,68.0
2022-08-14 07:00:00,445.0,118.0,66.0
2022-08-14 07:30:00,334.0,112.0,66.0
2022-08-14 08:00:00,278.0,36.0,0.0
2022-08-14 08:30:00,51.0,0.0,4.0
2022-08-14 09:00:00,47.0,0.0,2.0
2022-08-14 09:30:00,32.0,0.0,2.0
2022-08-14 10:00:00,173.0,0.0,2.0
2022-08-14 10:30:00,95.0,92.0,0.0
2022-08-14 11:00:00,56.0,0.0,2.0
2022-08-14 11:30:00,113.0,0.0,13.0
2022-08-14 12:00:00,27.0,22.0,4.0
2022-08-14 12:30:00,0.0,0.0,0.0
2022-08-14 13:00:00,1.0,0.0,0.0
2022-08-14 13:30:00,0.0,0.0,0.0
2022-08-14 14:00:00,0.0,0.0,0.0
2022-08-14 14:30:00,0.0,0.0,0.0
2022-08-14 15:00:00,0.0,0.0,0.0
2022-08-14 15:30:00,0.0,0.0,0.0
2022-08-15 00:00:00,0.0,0.0,0.0
2022-08-15 00:30:00,0.0,0.0,0.0
2022-08-15 01:00:00,0.0,0.0,0.0
2022-08-15 01:30:00,0.0,0.0,0.0
2022-08-15 02:00:00,0.0,0.0,0.0
2022-08-15 02:30:00,0.0,0.0,0.0
2022-08-15 03:00:00,0.0,0.0,0.0
2022-08-15 03:30:00,0.0,0.0,0.0
2022-08-15 04:00:00,407.0,43.0,37.0
2022-08-15 04:30:00,522.0,273.0,108.0
2022-08-15 05:00:00,74.0,2.0,1.0
2022-08-15 05:30:00,1351.0,84.0,201.0
2022-08-15 06:00:00,653.0,146.0,176.0
2022-08-15 06:30:00,660.0,177.0,191.0
2022-08-15 07:00:00,165.0,5.0,36.0
2022-08-15 07:30:00,697.0,33.0,43.0
2022-08-15 08:00:00,52.0,2.0,10.0
2022-08-15 08:30:00,47.0,4.0,35.0
2022-08-15 09:00:00,98.0,0.0,0.0
2022-08-15 09:30:00,21.0,9.0,0.0
2022-08-15 10:00:00,51.0,10.0,37.0
2022-08-15 10:30:00,32.0,5.0,30.0
2022-08-15 11:00:00,109.0,5.0,11.0
2022-08-15 11:30:00,110.0,65.0,2.0
2022-08-15 12:00:00,52.0,0.0,0.0
2022-08-15 12:30:00,0.0,0.0,0.0
2022-08-15 13:00:00,0.0,0.0,0.0
2022-08-15 13:30:00,0.0,0.0,0.0
2022-08-15 14:00:00,0.0,0.0,0.0
2022-08-15 14:30:00,0.0,0.0,0.0
2022-08-15 15:00:00,1.0,0.0,0.0
2022-08-15 15:30:00,0.0,0.0,0.0
2022-08-16 00:00:00,0.0,0.0,0.0
2022-08-16 00:30:00,0.0,0.0,0.0
2022-08-16 01:00:00,0.0,0.0,0.0
2022-08-16 01:30:00,0.0,0.0,0.0
2022-08-16 02:00:00,0.0,0.0,0.0
2022-08-16 02:30:00,0.0,0.0,0.0
2022-08-16 03:00:00,0.0,0.0,0.0
2022-08-16 03:30:00,0.0,0.0,0.0
2022-08-16 04:00:00,675.0,0.0,55.0
2022-08-16 04:30:00,837.0,186.0,130.0
2022-08-16 05:00:00,22.0,0.0,0.0
2022-08-16 05:30:00,103.0,36.0,16.0
2022-08-16 06:00:00,65.0,3.0,9.0
2022-08-16 06:30:00,109.0,0.0,54.0
2022-08-16 07:00:00,50.0,0.0,18.0
2022-08-16 07:30:00,96.0,50.0,5.0
2022-08-16 08:00:00,113.0,54.0,1.0
2022-08-16 08:30:00,39.0,34.0,0.0
2022-08-16 09:00:00,62.0,62.0,14.0
2022-08-16 09:30:00,42.0,15.0,0.0
2022-08-16 10:00:00,25.0,0.0,0.0
2022-08-16 10:30:00,31.0,11.0,0.0
2022-08-16 11:00:00,183.0,111.0,4.0
2022-08-16 11:30:00,421.0,0.0,100.0
2022-08-16 12:00:00,0.0,0.0,0.0
2022-08-16 12:30:00,0.0,0.0,0.0
2022-08-16 13:00:00,0.0,0.0,0.0
2022-08-16 13:30:00,0.0,0.0,0.0
2022-08-16 14:00:00,0.0,0.0,0.0
2022-08-16 14:30:00,0.0,0.0,0.0
2022-08-16 15:00:00,0.0,0.0,0.0
2022-08-16 15:30:00,0.0,0.0,0.0
2022-08-17 00:00:00,0.0,0.0,0.0
2022-08-17 00:30:00,1.0,0.0,0.0
2022-08-17 01:00:00,0.0,0.0,0.0
2022-08-17 01:30:00,0.0,0.0,0.0
2022-08-17 02:00:00,0.0,0.0,0.0
2022-08-17 02:30:00,0.0,0.0,0.0
2022-08-17 03:00:00,0.0,0.0,0.0
2022-08-17 03:30:00,3.0,0.0,0.0
2022-08-17 04:00:00,1372.0,99.0,317.0
2022-08-17 04:30:00,175.0,90.0,6.0
2022-08-17 05:00:00,165.0,0.0,79.0
2022-08-17 05:30:00,114.0,73.0,32.0
2022-08-17 06:00:00,122.0,5.0,0.0
2022-08-17 06:30:00,156.0,1.0,1.0
2022-08-17 07:00:00,122.0,0.0,57.0
2022-08-17 07:30:00,111.0,58.0,39.0
2022-08-17 08:00:00,29.0,2.0,13.0
2022-08-17 08:30:00,187.0,113.0,2.0
2022-08-17 09:00:00,258.0,20.0,6.0
2022-08-17 09:30:00,169.0,21.0,21.0
2022-08-17 10:00:00,622.0,187.0,96.0
2022-08-17 10:30:00,49.0,0.0,23.0
2022-08-17 11:00:00,5.0,0.0,0.0
2022-08-17 11:30:00,43.0,0.0,0.0
2022-08-17 12:00:00,64.0,0.0,0.0
2022-08-17 12:30:00,1.0,0.0,1.0
2022-08-17 13:00:00,0.0,0.0,0.0
2022-08-17 13:30:00,0.0,0.0,0.0
2022-08-17 14:00:00,0.0,0.0,0.0
2022-08-17 14:30:00,0.0,0.0,0.0
2022-08-17 15:00:00,0.0,0.0,0.0
2022-08-17 15:30:00,1.0,0.0,0.0
2022-08-18 00:00:00,0.0,0.0,0.0
2022-08-18 00:30:00,0.0,0.0,0.0
2022-08-18 01:00:00,0.0,0.0,0.0
2022-08-18 01:30:00,1.0,0.0,0.0
2022-08-18 02:00:00,0.0,0.0,0.0
2022-08-18 02:30:00,1.0,0.0,0.0
2022-08-18 03:00:00,0.0,0.0,0.0
2022-08-18 03:30:00,0.0,0.0,0.0
2022-08-18 04:00:00,218.0,2.0,15.0
2022-08-18 04:30:00,1482.0,26.0,242.0
2022-08-18 05:00:00,1442.0,345.0,186.0
2022-08-18 05:30:00,292.0,178.0,97.0
2022-08-18 06:00:00,159.0,7.0,7.0
2022-08-18 06:30:00,34.0,26.0,29.0
2022-08-18 07:00:00,639.0,0.0,194.0
2022-08-18 07:30:00,150.0,44.0,16.0
2022-08-18 08:00:00,42.0,13.0,17.0
2022-08-18 08:30:00,35.0,20.0,0.0
2022-08-18 09:00:00,218.0,0.0,52.0
2022-08-18 09:30:00,119.0,53.0,50.0
2022-08-18 10:00:00,119.0,1.0,8.0
2022-08-18 10:30:00,652.0,88.0,67.0
2022-08-18 11:00:00,229.0,33.0,92.0
2022-08-18 11:30:00,140.0,19.0,37.0
2022-08-18 12:00:00,228.0,2.0,8.0
2022-08-18 12:30:00,461.0,1.0,60.0
2022-08-18 13:00:00,0.0,0.0,0.0
2022-08-18 13:30:00,0.0,0.0,0.0
2022-08-18 14:00:00,1.0,0.0,0.0
2022-08-18 14:30:00,0.0,0.0,0.0
2022-08-18 15:00:00,0.0,0.0,0.0
2022-08-18 15:30:00,0.0,0.0,0.0
2022-08-19 00:00:00,0.0,0.0,0.0
2022-08-19 00:30:00,1.0,1.0,0.0
2022-08-19 01:00:00,,,
2022-08-19 01:30:00,0.0,0.0,0.0
2022-08-19 02:00:00,0.0,0.0,0.0
2022-08-19 02:30:00,0.0,0.0,0.0
2022-08-19 03:00:00,1.0,0.0,0.0
2022-08-19 03:30:00,114.0,0.0,10.0
2022-08-19 04:00:00,1761.0,98.0,144.0
2022-08-19 04:30:00,2512.0,475.0,407.0
2022-08-19 05:00:00,244.0,12.0,31.0
2022-08-19 05:30:00,93.0,1.0,4.0
2022-08-19 06:00:00,61.0,22.0,15.0
2022-08-19 06:30:00,220.0,0.0,11.0
2022-08-19 07:00:00,348.0,136.0,179.0
2022-08-19 07:30:00,117.0,0.0,2.0
2022-08-19 08:00:00,113.0,5.0,22.0
2022-08-19 08:30:00,115.0,50.0,0.0
2022-08-19 09:00:00,273.0,102.0,77.0
2022-08-19 09:30:00,173.0,49.0,21.0
2022-08-19 10:00:00,140.0,88.0,0.0
2022-08-19 10:30:00,15.0,0.0,0.0
2022-08-19 11:00:00,27.0,10.0,10.0
2022-08-19 11:30:00,39.0,7.0,6.0
2022-08-19 12:00:00,212.0,3.0,25.0
2022-08-19 12:30:00,250.0,86.0,35.0
2022-08-19 13:00:00,0.0,0.0,0.0
2022-08-19 13:30:00,0.0,0.0,0.0
2022-08-19 14:00:00,0.0,0.0,0.0
2022-08-19 14:30:00,1.0,0.0,0.0
2022-08-19 15:00:00,0.0,0.0,0.0
2022-08-19 15:30:00,0.0,0.0,0.0
2022-08-20 00:00:00,1.0,0.0,1.0
2022-08-20 00:30:00,0.0,0.0,0.0
2022-08-20 01:00:00,0.0,0.0,0.0
2022-08-20 01:30:00,0.0,0.0,0.0
2022-08-20 02:00:00,0.0,0.0,0.0
2022-08-20 02:30:00,0.0,0.0,0.0
2022-08-20 03:00:00,0.0,0.0,0.0
2022-08-20 03:30:00,52.0,0.0,21.0
2022-08-20 04:00:00,2384.0,183.0,329.0
2022-08-20 04:30:00,569.0,280.0,91.0
2022-08-20 05:00:00,187.0,127.0,56.0
2022-08-20 05:30:00,605.0,18.0,92.0
2022-08-20 06:00:00,170.0,32.0,0.0
2022-08-20 06:30:00,412.0,122.0,54.0
2022-08-20 07:00:00,560.0,146.0,77.0
2022-08-20 07:30:00,279.0,106.0,33.0
2022-08-20 08:00:00,64.0,0.0,0.0
2022-08-20 08:30:00,214.0,0.0,4.0
2022-08-20 09:00:00,1378.0,395.0,189.0
2022-08-20 09:30:00,300.0,63.0,32.0
2022-08-20 10:00:00,406.0,58.0,61.0
2022-08-20 10:30:00,446.0,0.0,143.0
2022-08-20 11:00:00,510.0,159.0,87.0
2022-08-20 11:30:00,857.0,224.0,129.0
2022-08-20 12:00:00,382.0,63.0,33.0
2022-08-20 12:30:00,9.0,3.0,2.0
2022-08-20 13:00:00,0.0,0.0,0.0
2022-08-20 13:30:00,0.0,0.0,0.0
2022-08-20 14:00:00,0.0,0.0,0.0
2022-08-20 14:30:00,0.0,0.0,0.0
2022-08-20 15:00:00,0.0,0.0,0.0
2022-08-20 15:30:00,0.0,0.0,0.0
2022-08-21 00:00:00,0.0,0.0,0.0
2022-08-21 00:30:00,0.0,0.0,0.0
2022-08-21 01:00:00,1.0,1.0,0.0
2022-08-21 01:30:00,1.0,0.0,0.0
2022-08-21 02:00:00,1.0,1.0,1.0
2022-08-21 02:30:00,0.0,0.0,0.0
2022-08-21 03:00:00,0.0,0.0,0.0
2022-08-21 03:30:00,156.0,0.0,0.0
2022-08-21 04:00:00,321.0,103.0,77.0
2022-08-21 04:30:00,42.0,0.0,0.0
2022-08-21 05:00:00,158.0,13.0,8.0
2022-08-21 05:30:00,265.0,0.0,161.0
2022-08-21 06:00:00,426.0,0.0,14.0
2022-08-21 06:30:00,1380.0,352.0,222.0
2022-08-21 07:00:00,938.0,252.0,89.0
2022-08-21 07:30:00,218.0,103.0,99.0
2022-08-21 08:00:00,158.0,0.0,52.0
2022-08-21 08:30:00,109.0,91.0,0.0
2022-08-21 09:00:00,82.0,29.0,12.0
2022-08-21 09:30:00,49.0,7.0,16.0
2022-08-21 10:00:00,439.0,32.0,8.0
2022-08-21 10:30:00,177.0,76.0,9.0
2022-08-21 11:00:00,198.0,7.0,9.0
2022-08-21 11:30:00,435.0,69.0,45.0
2022-08-21 12:00:00,228.0,54.0,57.0
2022-08-21 12:30:00,112.0,83.0,22.0
2022-08-21 13:00:00,0.0,0.0,0.0
2022-08-21 13:30:00,0.0,0.0,0.0
2022-08-21 14:00:00,0.0,0.0,0.0
2022-08-21 14:30:00,0.0,0.0,0.0
2022-08-21 15:00:00,0.0,0.0,0.0
2022-08-21 15:30:00,1.0,0.0,0.0
2022-08-22 00:00:00,0.0,0.0,0.0
2022-08-22 00:30:00,0.0,0.0,0.0
2022-08-22 01:00:00,0.0,0.0,0.0
2022-08-22 01:30:00,0.0,0.0,0.0
2022-08-22 02:00:00,0.0,0.0,0.0
2022-08-22 02:30:00,0.0,0.0,0.0
2022-08-22 03:00:00,0.0,0.0,0.0
2022-08-22 03:30:00,523.0,0.0,74.0
2022-08-22 04:00:00,468.0,128.0,173.0
2022-08-22 04:30:00,216.0,11.0,17.0
2022-08-22 05:00:00,791.0,41.0,77.0
2022-08-22 05:30:00,1304.0,195.0,127.0
2022-08-22 06:00:00,554.0,378.0,92.0
2022-08-22 06:30:00,940.0,371.0,253.0
2022-08-22 07:00:00,342.0,12.0,166.0
2022-08-22 07:30:00,872.0,32.0,181.0
2022-08-22 08:00:00,147.0,35.0,0.0
2022-08-22 08:30:00,35.0,7.0,26.0
2022-08-22 09:00:00,75.0,7.0,0.0
2022-08-22 09:30:00,56.0,0.0,0.0
2022-08-22 10:00:00,68.0,0.0,25.0
2022-08-22 10:30:00,47.0,4.0,0.0
2022-08-22 11:00:00,58.0,18.0,27.0
2022-08-22 11:30:00,20.0,0.0,0.0
2022-08-22 12:00:00,17.0,2.0,0.0
2022-08-22 12:30:00,98.0,0.0,0.0
2022-08-22 13:00:00,0.0,0.0,0.0
2022-08-22 13:30:00,1.0,1.0,0.0
2022-08-22 14:00:00,0.0,0.0,0.0
2022-08-22 14:30:00,0.0,0.0,0.0
2022-08-22 15:00:00,0.0,0.0,0.0
2022-08-22 15:30:00,0.0,0.0,0.0
2022-08-23 00:00:00,,,
2022-08-23 00:30:00,1.0,0.0,0.0
2022-08-23 01:00:00,0.0,0.0,0.0
2022-08-23 01:30:00,0.0,0.0,0.0
2022-08-23 02:00:00,0.0,0.0,0.0
2022-08-23 02:30:00,0.0,0.0,0.0
2022-08-23 03:00:00,0.0,0.0,0.0
2022-08-23 03:30:00,95.0,0.0,0.0
2022-08-23 04:00:00,508.0,81.0,136.0
2022-08-23 04:30:00,358.0,68.0,60.0
2022-08-23 05:00:00,426.0,0.0,23.0
2022-08-23 05:30:00,280.0,103.0,83.0
2022-08-23 06:00:00,775.0,217.0,178.0
2022-08-23 06:30:00,267.0,70.0,32.0
2022-08-23 07:00:00,233.0,35.0,13.0
2022-08-23 07:30:00,50.0,10.0,0.0
2022-08-23 08:00:00,44.0,0.0,38.0
2022-08-23 08:30:00,116.0,43.0,0.0
2022-08-23 09:00:00,151.0,24.0,72.0
2022-08-23 09:30:00,63.0,0.0,0.0
2022-08-23 10:00:00,27.0,0.0,26.0
2022-08-23 10:30:00,20.0,0.0,0.0
2022-08-23 11:00:00,3.0,0.0,0.0
2022-08-23 11:30:00,3.0,0.0,0.0
2022-08-23 12:00:00,49.0,19.0,0.0
2022-08-23 12:30:00,0.0,0.0,0.0
2022-08-23 13:00:00,2.0,1.0,0.0
2022-08-23 13:30:00,0.0,0.0,0.0
2022-08-23 14:00:00,0.0,0.0,0.0
2022-08-23 14:30:00,0.0,0.0,0.0
2022-08-23 15:00:00,0.0,0.0,0.0
2022-08-23 15:30:00,0.0,0.0,0.0
2022-08-24 00:00:00,1.0,0.0,1.0
2022-08-24 00:30:00,0.0,0.0,0.0
2022-08-24 01:00:00,0.0,0.0,0.0
2022-08-24 01:30:00,0.0,0.0,0.0
2022-08-24 02:00:00,1.0,0.0,0.0
2022-08-24 02:30:00,0.0,0.0,0.0
2022-08-24 03:00:00,0.0,0.0,0.0
2022-08-24 03:30:00,326.0,0.0,42.0
2022-08-24 04:00:00,203.0,59.0,23.0
2022-08-24 04:30:00,387.0,68.0,26.0
2022-08-24 05:00:00,633.0,104.0,39.0
2022-08-24 05:30:00,524.0,9.0,35.0
2022-08-24 06:00:00,3123.0,318.0,702.0
2022-08-24 06:30:00,2072.0,144.0,478.0
2022-08-24 07:00:00,695.0,103.0,92.0
2022-08-24 07:30:00,255.0,32.0,43.0
2022-08-24 08:00:00,67.0,10.0,0.0
2022-08-24 08:30:00,143.0,0.0,0.0
2022-08-24 09:00:00,36.0,0.0,0.0
2022-08-24 09:30:00,8.0,0.0,8.0
2022-08-24 10:00:00,32.0,0.0,0.0
2022-08-24 10:30:00,0.0,0.0,0.0
2022-08-24 11:00:00,39.0,32.0,2.0
2022-08-24 11:30:00,47.0,0.0,0.0
2022-08-24 12:00:00,106.0,0.0,8.0
2022-08-24 12:30:00,2543.0,694.0,308.0
2022-08-24 13:00:00,0.0,0.0,0.0
2022-08-24 13:30:00,0.0,0.0,0.0
2022-08-24 14:00:00,0.0,0.0,0.0
2022-08-24 14:30:00,0.0,0.0,0.0
2022-08-24 15:00:00,0.0,0.0,0.0
2022-08-24 15:30:00,0.0,0.0,0.0
2022-08-25 00:00:00,0.0,0.0,0.0
2022-08-25 00:30:00,1.0,0.0,0.0
2022-08-25 01:00:00,0.0,0.0,0.0
2022-08-25 01:30:00,0.0,0.0,0.0
2022-08-25 02:00:00,0.0,0.0,0.0
2022-08-25 02:30:00,0.0,0.0,0.0
2022-08-25 03:00:00,1.0,0.0,0.0
2022-08-25 03:30:00,274.0,0.0,43.0
2022-08-25 04:00:00,191.0,58.0,70.0
2022-08-25 04:30:00,35.0,25.0,18.0
2022-08-25 05:00:00,72.0,0.0,37.0
2022-08-25 05:30:00,131.0,94.0,3.0
2022-08-25 06:00:00,479.0,150.0,165.0
2022-08-25 06:30:00,279.0,156.0,21.0
2022-08-25 07:00:00,62.0,0.0,0.0
2022-08-25 07:30:00,66.0,0.0,0.0
2022-08-25 08:00:00,175.0,24.0,0.0
2022-08-25 08:30:00,274.0,34.0,38.0
2022-08-25 09:00:00,129.0,33.0,8.0
2022-08-25 09:30:00,135.0,37.0,2.0
2022-08-25 10:00:00,23.0,8.0,7.0
2022-08-25 10:30:00,114.0,31.0,61.0
2022-08-25 11:00:00,167.0,0.0,17.0
2022-08-25 11:30:00,133.0,79.0,37.0
2022-08-25 12:00:00,310.0,37.0,28.0
2022-08-25 12:30:00,365.0,20.0,0.0
2022-08-25 13:00:00,0.0,0.0,0.0
2022-08-25 13:30:00,0.0,0.0,0.0
2022-08-25 14:00:00,0.0,0.0,0.0
2022-08-25 14:30:00,0.0,0.0,0.0
2022-08-25 15:00:00,0.0,0.0,0.0
2022-08-25 15:30:00,0.0,0.0,0.0
2022-08-26 00:00:00,0.0,0.0,0.0
2022-08-26 00:30:00,0.0,0.0,0.0
2022-08-26 01:00:00,,,
2022-08-26 01:30:00,0.0,0.0,0.0
2022-08-26 02:00:00,0.0,0.0,0.0
2022-08-26 02:30:00,0.0,0.0,0.0
2022-08-26 03:00:00,0.0,0.0,0.0
2022-08-26 03:30:00,418.0,0.0,5.0
2022-08-26 04:00:00,677.0,133.0,113.0
2022-08-26 04:30:00,4900.0,388.0,1016.0
2022-08-26 05:00:00,1367.0,84.0,211.0
2022-08-26 05:30:00,3178.0,844.0,371.0
2022-08-26 06:00:00,3670.0,1007.0,732.0
2022-08-26 06:30:00,2631.0,1024.0,644.0
2022-08-26 07:00:00,1597.0,252.0,424.0
2022-08-26 07:30:00,1060.0,250.0,153.0
2022-08-26 08:00:00,638.0,114.0,128.0
2022-08-26 08:30:00,897.0,14.0,97.0
2022-08-26 09:00:00,51.0,0.0,0.0
2022-08-26 09:30:00,2534.0,0.0,374.0
2022-08-26 10:00:00,6988.0,439.0,1147.0
2022-08-26 10:30:00,57.0,0.0,0.0
2022-08-26 11:00:00,116.0,0.0,0.0
2022-08-26 11:30:00,94.0,2.0,13.0
2022-08-26 12:00:00,13.0,0.0,13.0
2022-08-26 12:30:00,0.0,0.0,0.0
2022-08-26 13:00:00,0.0,0.0,0.0
2022-08-26 13:30:00,0.0,0.0,0.0
2022-08-26 14:00:00,0.0,0.0,0.0
2022-08-26 14:30:00,0.0,0.0,0.0
2022-08-26 15:00:00,0.0,0.0,0.0
2022-08-26 15:30:00,0.0,0.0,0.0
2022-08-27 00:00:00,0.0,0.0,0.0
2022-08-27 00:30:00,0.0,0.0,0.0
2022-08-27 01:00:00,0.0,0.0,0.0
2022-08-27 01:30:00,0.0,0.0,0.0
2022-08-27 02:00:00,0.0,0.0,0.0
2022-08-27 02:30:00,0.0,0.0,0.0
2022-08-27 03:00:00,0.0,0.0,0.0
2022-08-27 03:30:00,895.0,0.0,106.0
2022-08-27 04:00:00,1678.0,280.0,241.0
2022-08-27 04:30:00,5993.0,1173.0,1198.0
2022-08-27 05:00:00,814.0,15.0,186.0
2022-08-27 05:30:00,492.0,17.0,82.0
2022-08-27 06:00:00,2533.0,181.0,354.0
2022-08-27 06:30:00,1223.0,261.0,266.0
2022-08-27 07:00:00,1144.0,291.0,170.0
2022-08-27 07:30:00,282.0,113.0,31.0
2022-08-27 08:00:00,101.0,16.0,1.0
2022-08-27 08:30:00,157.0,79.0,60.0
2022-08-27 09:00:00,244.0,104.0,77.0
2022-08-27 09:30:00,603.0,108.0,100.0
2022-08-27 10:00:00,83.0,13.0,6.0
2022-08-27 10:30:00,238.0,55.0,63.0
2022-08-27 11:00:00,125.0,51.0,2.0
2022-08-27 11:30:00,45.0,17.0,0.0
2022-08-27 12:00:00,10.0,0.0,0.0
2022-08-27 12:30:00,6.0,0.0,0.0
2022-08-27 13:00:00,0.0,0.0,0.0
2022-08-27 13:30:00,0.0,0.0,0.0
2022-08-27 14:00:00,0.0,0.0,0.0
2022-08-27 14:30:00,0.0,0.0,0.0
2022-08-27 15:00:00,0.0,0.0,0.0
2022-08-27 15:30:00,0.0,0.0,0.0
2022-08-28 00:00:00,0.0,0.0,0.0
2022-08-28 00:30:00,0.0,0.0,0.0
2022-08-28 01:00:00,0.0,0.0,0.0
2022-08-28 01:30:00,0.0,0.0,0.0
2022-08-28 02:00:00,0.0,0.0,0.0
2022-08-28 02:30:00,0.0,0.0,0.0
2022-08-28 03:00:00,0.0,0.0,0.0
2022-08-28 03:30:00,1693.0,0.0,243.0
2022-08-28 04:00:00,1051.0,345.0,170.0
2022-08-28 04:30:00,1138.0,225.0,262.0
2022-08-28 05:00:00,87.0,30.0,68.0
2022-08-28 05:30:00,71.0,15.0,1.0
2022-08-28 06:00:00,765.0,109.0,197.0
2022-08-28 06:30:00,642.0,85.0,169.0
2022-08-28 07:00:00,1684.0,320.0,258.0
2022-08-28 07:30:00,2073.0,371.0,431.0
2022-08-28 08:00:00,1160.0,380.0,273.0
2022-08-28 08:30:00,107.0,63.0,8.0
2022-08-28 09:00:00,678.0,0.0,212.0
2022-08-28 09:30:00,136.0,68.0,0.0
2022-08-28 10:00:00,73.0,0.0,0.0
2022-08-28 10:30:00,190.0,0.0,21.0
2022-08-28 11:00:00,56.0,0.0,0.0
2022-08-28 11:30:00,15.0,0.0,0.0
2022-08-28 12:00:00,77.0,0.0,11.0
2022-08-28 12:30:00,62.0,1.0,40.0
2022-08-28 13:00:00,0.0,0.0,0.0
2022-08-28 13:30:00,0.0,0.0,0.0
2022-08-28 14:00:00,0.0,0.0,0.0
2022-08-28 14:30:00,0.0,0.0,0.0
2022-08-28 15:00:00,0.0,0.0,0.0
2022-08-28 15:30:00,0.0,0.0,0.0
2022-08-29 00:00:00,0.0,0.0,0.0
2022-08-29 00:30:00,0.0,0.0,0.0
2022-08-29 01:00:00,0.0,0.0,0.0
2022-08-29 01:30:00,0.0,0.0,0.0
2022-08-29 02:00:00,0.0,0.0,0.0
2022-08-29 02:30:00,0.0,0.0,0.0
2022-08-29 03:00:00,0.0,0.0,0.0
2022-08-29 03:30:00,920.0,0.0,74.0
2022-08-29 04:00:00,76.0,50.0,8.0
2022-08-29 04:30:00,190.0,24.0,0.0
2022-08-29 05:00:00,89.0,44.0,0.0
2022-08-29 05:30:00,137.0,2.0,0.0
2022-08-29 06:00:00,86.0,20.0,4.0
2022-08-29 06:30:00,78.0,0.0,58.0
2022-08-29 07:00:00,302.0,53.0,34.0
2022-08-29 07:30:00,74.0,48.0,18.0
2022-08-29 08:00:00,29.0,0.0,0.0
2022-08-29 08:30:00,26.0,0.0,0.0
2022-08-29 09:00:00,15.0,0.0,1.0
2022-08-29 09:30:00,1.0,0.0,0.0
2022-08-29 10:00:00,8.0,0.0,0.0
2022-08-29 10:30:00,43.0,0.0,0.0
2022-08-29 11:00:00,13.0,0.0,0.0
2022-08-29 11:30:00,14.0,0.0,1.0
2022-08-29 12:00:00,94.0,22.0,33.0
2022-08-29 12:30:00,53.0,0.0,0.0
2022-08-29 13:00:00,1.0,1.0,0.0
